sale_id,store_id,product_id,date_id,quantity_sold,revenue,cost,profit
2526,2,9,358,2,5916.92,3985.18,1931.74
2527,2,26,14,4,3363.24,2346.33,1016.91
2528,4,13,329,5,12808.1,8634.4,4173.7
2529,3,18,192,2,1637.44,1095.04,542.4
2530,5,25,281,3,646.44,461.15,185.29
2531,1,1,165,2,2932.28,1827.73,1104.55
2532,5,7,141,3,5474.37,2926.91,2547.46
2533,1,30,69,3,1690.95,1138.18,552.77
2534,3,19,69,1,1441.32,1011.77,429.55
2535,5,1,117,5,7330.7,4629.44,2701.26
2536,3,22,157,3,8582.43,5686.1,2896.33
2537,5,11,195,4,6742.4,3387.36,3355.04
2538,5,9,253,4,11833.84,7618.31,4215.53
2539,2,20,150,2,3846.7,2193.22,1653.48
2540,1,24,209,1,434.75,240.68,194.07
2541,5,22,284,1,2860.81,2267.78,593.03
2542,2,12,276,5,7967.4,4148.88,3818.52
2543,4,13,274,2,5123.24,3505.64,1617.6
2544,2,2,273,1,1675.31,1079.65,595.66
2545,5,3,306,5,5458.0,3720.85,1737.15
2546,1,29,300,1,1129.13,567.19,561.94
2547,5,20,321,3,5770.05,3235.08,2534.97
2548,4,8,5,5,3842.85,1929.47,1913.38
2549,2,14,98,2,3256.44,1948.88,1307.56
2550,5,8,280,5,3842.85,2093.71,1749.14
2551,4,18,285,5,4093.6,2191.18,1902.42
2552,4,9,338,4,11833.84,6209.42,5624.42
2553,3,1,146,3,4398.42,3286.78,1111.64
2554,1,14,210,4,6512.88,5115.72,1397.16
2555,3,30,181,4,2254.6,1696.26,558.34
2556,4,7,239,1,1824.79,1302.94,521.85
2557,1,22,152,4,11443.24,7746.23,3697.01
2558,2,21,341,4,4307.12,3435.39,871.73
2559,1,3,156,2,2183.2,1643.36,539.84
2560,1,19,279,3,4323.96,2941.86,1382.1
2561,2,12,224,2,3186.96,1995.1,1191.86
2562,1,2,62,4,6701.24,3986.72,2714.52
2563,3,21,31,4,4307.12,2251.19,2055.93
2564,4,28,258,5,10493.25,6162.73,4330.52
2565,2,29,45,4,4516.52,3493.71,1022.81
2566,4,6,279,4,2876.04,1678.27,1197.77
2567,1,5,277,3,8458.8,4583.95,3874.85
2568,2,28,83,3,6295.95,3172.14,3123.81
2569,4,30,23,3,1690.95,1211.81,479.14
2570,5,5,6,2,5639.2,4481.23,1157.97
2571,4,3,293,3,3274.8,1771.1,1503.7
2572,3,16,113,2,3734.08,2617.56,1116.52
2573,3,12,276,2,3186.96,1843.15,1343.81
2574,4,7,164,2,3649.58,2358.08,1291.5
2575,3,9,160,5,14792.3,8526.9,6265.4
2576,1,13,253,5,12808.1,8266.68,4541.42
2577,2,9,275,4,11833.84,6988.97,4844.87
2578,5,14,278,4,6512.88,4770.53,1742.35
2579,3,7,59,3,5474.37,2851.35,2623.02
2580,5,11,180,4,6742.4,4512.16,2230.24
2581,2,4,231,1,2375.95,1622.86,753.09
2582,3,1,17,1,1466.14,1064.09,402.05
2583,3,23,15,1,2007.16,1538.01,469.15
2584,4,18,179,1,818.72,644.07,174.65
2585,3,16,153,5,9335.2,6855.51,2479.69
2586,3,14,288,1,1628.22,939.94,688.28
2587,4,19,123,4,5765.28,4607.49,1157.79
2588,3,5,307,1,2819.6,1925.68,893.92
2589,1,3,81,1,1091.6,742.05,349.55
2590,5,14,284,2,3256.44,2247.14,1009.3
2591,5,1,186,1,1466.14,1011.89,454.25
2592,3,13,344,1,2561.62,1920.06,641.56
2593,5,5,319,4,11278.4,8092.63,3185.77
2594,4,1,44,2,2932.28,2079.3,852.98
2595,4,14,293,4,6512.88,4160.62,2352.26
2596,5,27,273,3,8498.19,5225.24,3272.95
2597,1,10,104,3,4257.0,3154.3,1102.7
2598,1,30,56,1,563.65,431.86,131.79
2599,3,24,218,3,1304.25,919.16,385.09
2600,3,30,33,4,2254.6,1728.37,526.23
2601,4,21,342,1,1076.78,629.69,447.09
2602,1,24,311,1,434.75,223.23,211.52
2603,4,21,291,3,3230.34,2063.02,1167.32
2604,5,30,337,1,563.65,449.26,114.39
2605,1,10,187,4,5676.0,3373.94,2302.06
2606,1,19,321,3,4323.96,3404.86,919.1
2607,3,21,195,4,4307.12,3189.85,1117.27
2608,3,29,322,2,2258.26,1433.83,824.43
2609,4,18,32,5,4093.6,2290.97,1802.63
2610,4,29,48,1,1129.13,882.71,246.42
2611,2,4,310,2,4751.9,3338.56,1413.34
2612,1,20,2,4,7693.4,3972.58,3720.82
2613,1,13,174,3,7684.86,3870.87,3813.99
2614,3,19,122,4,5765.28,3825.07,1940.21
2615,3,13,299,3,7684.86,5897.21,1787.65
2616,4,16,223,4,7468.16,5697.92,1770.24
2617,5,11,155,3,5056.8,4013.09,1043.71
2618,3,26,19,4,3363.24,1740.25,1622.99
2619,2,7,73,3,5474.37,2822.01,2652.36
2620,5,7,286,1,1824.79,1334.12,490.67
2621,4,7,140,2,3649.58,2247.19,1402.39
2622,3,2,185,3,5025.93,3840.0,1185.93
2623,2,9,16,4,11833.84,6937.66,4896.18
2624,4,22,296,1,2860.81,2266.09,594.72
2625,4,23,339,5,10035.8,5990.76,4045.04
2626,3,14,356,3,4884.66,3152.27,1732.39
2627,3,23,247,4,8028.64,6023.99,2004.65
2628,4,28,82,4,8394.6,4843.44,3551.16
2629,2,11,214,3,5056.8,2930.05,2126.75
2630,5,26,75,2,1681.62,906.16,775.46
2631,1,29,351,4,4516.52,2912.02,1604.5
2632,3,19,146,3,4323.96,2807.04,1516.92
2633,2,3,44,3,3274.8,1879.09,1395.71
2634,3,24,256,3,1304.25,688.96,615.29
2635,5,29,94,2,2258.26,1549.7,708.56
2636,1,1,17,2,2932.28,2328.12,604.16
2637,3,13,225,2,5123.24,3883.3,1239.94
2638,3,12,63,1,1593.48,938.53,654.95
2639,5,20,71,5,9616.75,5197.37,4419.38
2640,1,1,140,2,2932.28,2226.93,705.35
2641,4,3,326,2,2183.2,1160.68,1022.52
2642,2,11,327,5,8428.0,5914.94,2513.06
2643,4,11,74,1,1685.6,908.74,776.86
2644,1,26,68,2,1681.62,1008.18,673.44
2645,3,17,340,4,9028.24,7133.65,1894.59
2646,4,25,268,3,646.44,408.63,237.81
2647,1,13,342,1,2561.62,1440.31,1121.31
2648,5,19,296,3,4323.96,3453.53,870.43
2649,2,29,145,1,1129.13,655.19,473.94
2650,3,27,124,5,14163.65,11040.25,3123.4
2651,4,23,89,4,8028.64,5341.34,2687.3
2652,2,16,138,4,7468.16,4982.09,2486.07
2653,2,6,326,4,2876.04,1550.32,1325.72
2654,3,17,253,5,11285.3,6269.54,5015.76
2655,5,26,164,3,2522.43,1604.11,918.32
2656,3,19,1,4,5765.28,2886.71,2878.57
2657,4,10,66,1,1419.0,763.28,655.72
2658,5,10,320,1,1419.0,971.78,447.22
2659,2,6,55,2,1438.02,807.08,630.94
2660,1,8,292,4,3074.28,2451.97,622.31
2661,4,8,180,5,3842.85,3060.28,782.57
2662,4,3,133,4,4366.4,2885.53,1480.87
2663,2,7,364,4,7299.16,4221.69,3077.47
2664,3,22,259,2,5721.62,4419.94,1301.68
2665,3,1,125,3,4398.42,2803.19,1595.23
2666,3,26,197,2,1681.62,1250.55,431.07
2667,1,17,156,1,2257.06,1202.34,1054.72
2668,2,9,312,2,5916.92,3227.91,2689.01
2669,1,18,309,4,3274.88,2069.4,1205.48
2670,5,26,172,4,3363.24,2026.57,1336.67
2671,2,26,39,1,840.81,567.98,272.83
2672,3,8,220,1,768.57,498.38,270.19
2673,3,28,253,4,8394.6,5271.73,3122.87
2674,2,15,107,3,708.63,514.42,194.21
2675,4,20,133,3,5770.05,3139.2,2630.85
2676,1,1,262,3,4398.42,2509.84,1888.58
2677,2,18,161,1,818.72,616.02,202.7
2678,1,13,255,3,7684.86,5341.64,2343.22
2679,1,2,227,1,1675.31,1045.79,629.52
2680,2,13,1,3,7684.86,5068.2,2616.66
2681,4,17,146,4,9028.24,5515.3,3512.94
2682,1,7,147,1,1824.79,914.61,910.18
2683,5,14,305,2,3256.44,2241.3,1015.14
2684,3,2,363,2,3350.62,2188.22,1162.4
2685,5,3,45,2,2183.2,1502.2,681.0
2686,4,14,115,1,1628.22,1023.53,604.69
2687,3,21,186,5,5383.9,3812.61,1571.29
2688,4,14,111,4,6512.88,4400.67,2112.21
2689,1,18,182,5,4093.6,2342.83,1750.77
2690,3,30,328,3,1690.95,1278.69,412.26
2691,2,7,181,4,7299.16,5129.11,2170.05
2692,3,21,45,4,4307.12,2720.54,1586.58
2693,4,2,123,3,5025.93,3407.83,1618.1
2694,2,1,239,5,7330.7,4113.67,3217.03
2695,2,29,107,3,3387.39,2458.53,928.86
2696,3,24,251,5,2173.75,1595.9,577.85
2697,5,18,175,5,4093.6,2532.79,1560.81
2698,2,27,156,4,11330.92,8464.73,2866.19
2699,4,8,84,4,3074.28,2308.13,766.15
2700,2,22,74,5,14304.05,7906.87,6397.18
2701,3,24,142,1,434.75,229.13,205.62
2702,1,10,153,2,2838.0,2204.37,633.63
2703,1,20,349,5,9616.75,5419.08,4197.67
2704,2,12,315,1,1593.48,1008.43,585.05
2705,1,18,93,1,818.72,555.95,262.77
2706,3,22,212,5,14304.05,8234.28,6069.77
2707,3,22,185,1,2860.81,1793.61,1067.2
2708,1,23,246,4,8028.64,4138.31,3890.33
2709,1,15,149,2,472.42,365.79,106.63
2710,1,4,234,5,11879.75,8727.08,3152.67
2711,1,1,341,1,1466.14,735.69,730.45
2712,4,19,212,4,5765.28,4037.47,1727.81
2713,4,15,338,4,944.84,640.81,304.03
2714,1,1,38,4,5864.56,3134.34,2730.22
2715,2,27,279,3,8498.19,5058.24,3439.95
2716,4,10,41,4,5676.0,2918.81,2757.19
2717,3,6,238,3,2157.03,1316.72,840.31
2718,1,12,310,4,6373.92,4437.93,1935.99
2719,5,5,175,5,14098.0,7796.39,6301.61
2720,3,17,280,4,9028.24,4755.48,4272.76
2721,3,7,262,4,7299.16,4415.18,2883.98
2722,1,13,208,5,12808.1,9286.87,3521.23
2723,2,15,198,4,944.84,562.1,382.74
2724,2,30,243,2,1127.3,635.85,491.45
2725,2,11,161,1,1685.6,864.18,821.42
2726,2,16,120,1,1867.04,975.38,891.66
2727,3,14,319,5,8141.1,4420.17,3720.93
2728,1,25,28,1,215.48,159.87,55.61
2729,5,13,113,2,5123.24,2607.35,2515.89
2730,5,9,108,4,11833.84,9137.24,2696.6
2731,1,26,236,5,4204.05,3028.96,1175.09
2732,4,15,161,3,708.63,356.23,352.4
2733,3,27,132,5,14163.65,10215.57,3948.08
2734,3,9,149,2,5916.92,3305.03,2611.89
2735,2,3,65,2,2183.2,1533.02,650.18
2736,4,7,268,4,7299.16,4810.87,2488.29
2737,3,29,100,3,3387.39,2442.93,944.46
2738,1,4,156,5,11879.75,9291.94,2587.81
2739,2,21,241,1,1076.78,848.68,228.1
2740,5,5,40,1,2819.6,1935.45,884.15
2741,5,3,357,5,5458.0,3576.87,1881.13
2742,1,3,24,1,1091.6,761.25,330.35
2743,1,30,26,4,2254.6,1334.84,919.76
2744,1,15,227,3,708.63,561.7,146.93
2745,5,5,74,1,2819.6,2245.89,573.71
2746,2,29,297,1,1129.13,765.02,364.11
2747,5,12,291,5,7967.4,4283.36,3684.04
2748,4,18,200,4,3274.88,1640.13,1634.75
2749,4,26,107,1,840.81,598.32,242.49
2750,3,27,362,5,14163.65,9785.16,4378.49
2751,3,30,44,3,1690.95,1071.01,619.94
2752,3,30,250,2,1127.3,808.85,318.45
2753,1,30,21,5,2818.25,2236.51,581.74
2754,3,18,48,2,1637.44,1266.98,370.46
2755,5,14,146,5,8141.1,5806.33,2334.77
2756,5,1,22,1,1466.14,865.11,601.03
2757,4,16,57,4,7468.16,5693.45,1774.71
2758,1,3,33,5,5458.0,3130.5,2327.5
2759,5,30,48,1,563.65,416.92,146.73
2760,5,25,320,5,1077.4,648.59,428.81
2761,2,23,8,4,8028.64,5200.38,2828.26
2762,2,18,346,4,3274.88,1674.55,1600.33
2763,1,4,120,5,11879.75,8101.49,3778.26
2764,3,25,318,5,1077.4,747.62,329.78
2765,3,29,203,5,5645.65,3472.04,2173.61
2766,4,25,236,2,430.96,335.89,95.07
2767,3,30,80,2,1127.3,788.3,339.0
2768,3,15,162,1,236.21,171.57,64.64
2769,5,10,12,4,5676.0,2911.43,2764.57
2770,5,19,135,2,2882.64,1671.68,1210.96
2771,4,17,206,4,9028.24,5780.0,3248.24
2772,2,3,132,3,3274.8,1706.22,1568.58
2773,4,21,141,4,4307.12,2689.89,1617.23
2774,5,14,320,2,3256.44,2461.34,795.1
2775,3,27,74,5,14163.65,7474.96,6688.69
2776,1,16,243,3,5601.12,3563.87,2037.25
2777,3,19,184,5,7206.6,4957.25,2249.35
2778,1,17,214,4,9028.24,6679.34,2348.9
2779,1,8,275,5,3842.85,2375.26,1467.59
2780,1,7,142,2,3649.58,1834.39,1815.19
2781,4,13,122,5,12808.1,7190.96,5617.14
2782,4,27,239,2,5665.46,4291.42,1374.04
2783,4,9,313,3,8875.38,4537.84,4337.54
2784,1,26,305,1,840.81,446.82,393.99
2785,1,10,67,4,5676.0,3092.0,2584.0
2786,5,8,65,1,768.57,517.88,250.69
2787,3,20,314,5,9616.75,5871.63,3745.12
2788,2,26,205,1,840.81,646.2,194.61
2789,3,24,306,3,1304.25,883.4,420.85
2790,2,25,279,3,646.44,390.46,255.98
2791,2,9,164,3,8875.38,6736.19,2139.19
2792,2,8,221,5,3842.85,3017.61,825.24
2793,4,2,63,2,3350.62,2348.6,1002.02
2794,5,6,228,5,3595.05,1980.21,1614.84
2795,1,11,35,4,6742.4,3421.43,3320.97
2796,3,27,280,3,8498.19,5733.73,2764.46
2797,2,24,30,4,1739.0,1376.78,362.22
2798,1,22,15,4,11443.24,8096.32,3346.92
2799,3,18,78,2,1637.44,1305.15,332.29
2800,4,14,38,4,6512.88,3520.45,2992.43
2801,1,9,316,5,14792.3,9585.78,5206.52
2802,3,11,297,3,5056.8,2874.16,2182.64
2803,1,12,160,1,1593.48,925.65,667.83
2804,5,21,57,1,1076.78,767.46,309.32
2805,5,6,5,3,2157.03,1553.13,603.9
2806,5,11,287,2,3371.2,2692.75,678.45
2807,4,24,141,2,869.5,454.68,414.82
2808,5,13,68,1,2561.62,1863.19,698.43
2809,5,6,329,1,719.01,393.42,325.59
2810,4,30,6,1,563.65,332.96,230.69
2811,1,9,53,2,5916.92,4148.93,1767.99
2812,2,11,294,2,3371.2,2069.57,1301.63
2813,5,5,237,3,8458.8,6383.44,2075.36
2814,4,3,42,5,5458.0,3090.91,2367.09
2815,3,20,42,3,5770.05,4484.48,1285.57
2816,3,1,102,5,7330.7,4952.61,2378.09
2817,5,24,243,4,1739.0,1264.14,474.86
2818,2,5,357,1,2819.6,2203.54,616.06
2819,1,9,294,3,8875.38,6128.16,2747.22
2820,3,20,150,3,5770.05,4249.01,1521.04
2821,4,24,19,2,869.5,526.94,342.56
2822,3,28,243,1,2098.65,1618.44,480.21
2823,3,17,108,2,4514.12,3083.08,1431.04
2824,1,20,3,3,5770.05,3817.57,1952.48
2825,3,23,152,5,10035.8,6643.21,3392.59
2826,4,17,1,3,6771.18,3840.62,2930.56
2827,2,7,208,3,5474.37,3694.54,1779.83
2828,4,20,193,5,9616.75,5502.51,4114.24
2829,2,14,325,2,3256.44,2571.93,684.51
2830,1,27,286,1,2832.73,1483.77,1348.96
2831,2,28,303,1,2098.65,1233.71,864.94
2832,5,30,84,2,1127.3,752.96,374.34
2833,1,7,244,3,5474.37,3761.05,1713.32
2834,5,11,289,2,3371.2,2038.94,1332.26
2835,3,17,133,4,9028.24,5309.1,3719.14
2836,1,27,344,3,8498.19,4767.48,3730.71
2837,2,11,145,3,5056.8,3974.87,1081.93
2838,1,22,325,3,8582.43,5706.64,2875.79
2839,2,30,284,4,2254.6,1710.12,544.48
2840,3,27,116,4,11330.92,7253.18,4077.74
2841,1,24,221,2,869.5,683.49,186.01
2842,4,30,226,1,563.65,365.53,198.12
2843,3,24,131,4,1739.0,1154.49,584.51
2844,5,8,356,5,3842.85,2788.68,1054.17
2845,3,24,317,4,1739.0,1212.97,526.03
2846,2,6,74,2,1438.02,1081.85,356.17
2847,3,4,93,1,2375.95,1355.14,1020.81
2848,2,3,308,4,4366.4,3473.27,893.13
2849,5,16,235,2,3734.08,2015.58,1718.5
2850,4,10,169,2,2838.0,2030.83,807.17
2851,4,30,361,3,1690.95,1088.53,602.42
2852,2,10,283,2,2838.0,2010.63,827.37
2853,2,26,22,2,1681.62,910.45,771.17
2854,3,5,266,4,11278.4,8016.29,3262.11
2855,5,9,356,5,14792.3,7488.21,7304.09
2856,1,10,147,2,2838.0,1555.06,1282.94
2857,4,20,2,3,5770.05,3346.91,2423.14
2858,1,16,341,4,7468.16,5533.4,1934.76
2859,3,30,335,4,2254.6,1221.81,1032.79
2860,3,26,168,3,2522.43,1294.04,1228.39
2861,4,15,151,3,708.63,477.26,231.37
2862,1,17,104,3,6771.18,3504.77,3266.41
2863,5,21,246,5,5383.9,2915.24,2468.66
2864,1,30,29,1,563.65,321.58,242.07
2865,5,1,330,1,1466.14,935.45,530.69
2866,3,20,9,4,7693.4,4460.07,3233.33
2867,5,25,327,3,646.44,331.62,314.82
2868,2,14,84,5,8141.1,4980.14,3160.96
2869,1,30,133,4,2254.6,1176.47,1078.13
2870,5,9,12,1,2958.46,1519.92,1438.54
2871,2,28,355,1,2098.65,1394.5,704.15
2872,2,21,279,2,2153.56,1309.29,844.27
2873,3,14,270,3,4884.66,2621.9,2262.76
2874,2,10,89,4,5676.0,3871.87,1804.13
2875,1,17,245,4,9028.24,7147.39,1880.85
2876,4,5,191,5,14098.0,7671.89,6426.11
2877,3,11,358,1,1685.6,1095.69,589.91
2878,3,22,14,5,14304.05,8053.1,6250.95
2879,2,18,231,2,1637.44,1179.87,457.57
2880,4,3,137,1,1091.6,793.7,297.9
2881,5,4,96,4,9503.8,5454.63,4049.17
2882,2,17,353,5,11285.3,6429.53,4855.77
2883,1,30,207,1,563.65,343.59,220.06
2884,1,6,190,3,2157.03,1552.14,604.89
2885,5,23,124,3,6021.48,3644.72,2376.76
2886,5,5,91,1,2819.6,1496.33,1323.27
2887,1,9,7,5,14792.3,9249.01,5543.29
2888,2,30,15,3,1690.95,1237.3,453.65
2889,5,30,278,2,1127.3,820.34,306.96
2890,1,27,157,5,14163.65,10153.97,4009.68
2891,5,6,232,2,1438.02,1029.24,408.78
2892,3,11,14,5,8428.0,6272.81,2155.19
2893,2,1,167,4,5864.56,3673.41,2191.15
2894,2,6,211,5,3595.05,2451.5,1143.55
2895,2,19,171,1,1441.32,1088.15,353.17
2896,2,28,49,3,6295.95,4946.01,1349.94
2897,3,23,14,3,6021.48,3226.69,2794.79
2898,3,15,353,3,708.63,445.71,262.92
2899,4,13,27,1,2561.62,1388.11,1173.51
2900,1,15,60,4,944.84,580.09,364.75
2901,4,26,315,3,2522.43,1965.63,556.8
2902,1,10,145,1,1419.0,943.07,475.93
2903,5,10,133,5,7095.0,5565.28,1529.72
2904,5,15,185,4,944.84,645.99,298.85
2905,2,30,300,1,563.65,287.66,275.99
2906,4,17,255,1,2257.06,1222.15,1034.91
2907,1,21,90,4,4307.12,2383.81,1923.31
2908,1,14,95,1,1628.22,1217.0,411.22
2909,3,28,302,3,6295.95,4267.81,2028.14
2910,2,7,30,1,1824.79,1028.19,796.6
2911,5,12,287,1,1593.48,1255.32,338.16
2912,2,18,318,5,4093.6,2270.72,1822.88
2913,2,18,233,1,818.72,520.28,298.44
2914,4,20,178,2,3846.7,1929.5,1917.2
2915,1,1,336,5,7330.7,5753.74,1576.96
2916,4,15,230,1,236.21,141.95,94.26
2917,1,30,215,1,563.65,364.16,199.49
2918,5,20,63,5,9616.75,6224.97,3391.78
2919,4,12,152,1,1593.48,853.08,740.4
2920,1,20,7,2,3846.7,2328.26,1518.44
2921,4,23,278,3,6021.48,3397.9,2623.58
2922,2,17,226,2,4514.12,3274.7,1239.42
2923,4,24,90,2,869.5,440.76,428.74
2924,5,1,290,3,4398.42,3476.75,921.67
2925,1,14,92,3,4884.66,2784.82,2099.84
2926,3,11,193,2,3371.2,2446.4,924.8
2927,4,5,210,5,14098.0,8066.89,6031.11
2928,2,28,181,2,4197.3,3098.63,1098.67
2929,5,25,21,1,215.48,157.41,58.07
2930,5,29,209,4,4516.52,2888.54,1627.98
2931,5,18,190,1,818.72,434.57,384.15
2932,1,13,28,3,7684.86,5081.67,2603.19
2933,2,26,339,2,1681.62,1140.06,541.56
2934,3,29,97,2,2258.26,1792.54,465.72
2935,4,1,325,3,4398.42,2958.41,1440.01
2936,5,20,17,2,3846.7,2008.44,1838.26
2937,3,5,307,3,8458.8,4572.18,3886.62
2938,4,18,159,3,2456.16,1739.4,716.76
2939,5,14,78,4,6512.88,5135.84,1377.04
2940,1,17,344,5,11285.3,6766.7,4518.6
2941,5,3,10,1,1091.6,684.5,407.1
2942,1,5,246,4,11278.4,6243.83,5034.57
2943,4,27,91,1,2832.73,1908.98,923.75
2944,4,10,155,1,1419.0,748.98,670.02
2945,2,24,190,4,1739.0,1056.0,683.0
2946,2,1,297,5,7330.7,4566.21,2764.49
2947,5,15,201,1,236.21,173.84,62.37
2948,5,16,323,5,9335.2,4975.4,4359.8
2949,3,10,192,4,5676.0,2920.76,2755.24
2950,1,24,336,4,1739.0,1334.0,405.0
2951,5,29,239,4,4516.52,2816.89,1699.63
2952,2,5,91,1,2819.6,1862.92,956.68
2953,2,7,92,1,1824.79,1458.46,366.33
2954,4,14,251,1,1628.22,1112.19,516.03
2955,2,20,310,4,7693.4,4741.74,2951.66
2956,2,7,86,4,7299.16,4411.86,2887.3
2957,5,10,301,5,7095.0,5481.61,1613.39
2958,5,27,1,1,2832.73,1995.1,837.63
2959,1,28,206,2,4197.3,2244.11,1953.19
2960,1,2,48,5,8376.55,5376.19,3000.36
2961,4,29,302,3,3387.39,1898.69,1488.7
2962,4,28,117,3,6295.95,3702.71,2593.24
2963,2,22,306,2,5721.62,3928.23,1793.39
2964,2,10,55,4,5676.0,3606.44,2069.56
2965,4,15,1,5,1181.05,892.48,288.57
2966,5,15,301,4,944.84,579.41,365.43
2967,2,16,36,1,1867.04,996.66,870.38
2968,1,20,339,3,5770.05,3397.08,2372.97
2969,3,18,191,4,3274.88,2323.18,951.7
2970,5,23,34,5,10035.8,6947.25,3088.55
2971,4,28,34,4,8394.6,5923.04,2471.56
2972,5,21,159,5,5383.9,3979.33,1404.57
2973,3,23,312,4,8028.64,4019.81,4008.83
2974,1,28,66,3,6295.95,3548.19,2747.76
2975,2,3,283,4,4366.4,3194.41,1171.99
2976,1,18,85,5,4093.6,2423.08,1670.52
2977,1,29,5,1,1129.13,569.43,559.7
2978,1,7,223,5,9123.95,5338.07,3785.88
2979,5,11,271,2,3371.2,1877.95,1493.25
2980,4,7,219,1,1824.79,1255.13,569.66
2981,1,1,241,2,2932.28,2046.61,885.67
2982,1,22,181,2,5721.62,4000.64,1720.98
2983,1,7,342,4,7299.16,4821.02,2478.14
2984,1,4,138,4,9503.8,4980.6,4523.2
2985,1,23,30,1,2007.16,1064.29,942.87
2986,2,28,254,1,2098.65,1225.55,873.1
2987,4,13,359,5,12808.1,7309.15,5498.95
2988,4,23,303,4,8028.64,4509.44,3519.2
2989,4,9,283,5,14792.3,9332.4,5459.9
2990,4,13,143,2,5123.24,4017.06,1106.18
2991,3,13,6,5,12808.1,6474.54,6333.56
2992,5,9,25,4,11833.84,8035.27,3798.57
2993,1,20,80,3,5770.05,3483.92,2286.13
2994,3,30,60,1,563.65,425.15,138.5
2995,3,13,106,5,12808.1,9634.4,3173.7
2996,4,19,264,2,2882.64,1724.83,1157.81
2997,4,8,280,1,768.57,434.36,334.21
2998,5,7,333,2,3649.58,2170.58,1479.0
2999,5,4,278,1,2375.95,1645.85,730.1
3000,2,17,331,5,11285.3,6938.15,4347.15
3001,3,5,66,5,14098.0,7128.46,6969.54
3002,4,15,79,4,944.84,489.39,455.45
3003,5,24,161,4,1739.0,1332.47,406.53
3004,3,12,235,5,7967.4,4806.86,3160.54
3005,2,13,45,5,12808.1,9335.46,3472.64
3006,2,18,302,2,1637.44,999.79,637.65
3007,3,12,126,4,6373.92,4271.71,2102.21
3008,5,14,337,1,1628.22,1256.38,371.84
3009,4,10,232,5,7095.0,4664.76,2430.24
3010,2,3,24,4,4366.4,2754.42,1611.98
3011,4,27,16,5,14163.65,10468.97,3694.68
3012,3,9,273,4,11833.84,8524.14,3309.7
3013,5,24,22,5,2173.75,1721.06,452.69
3014,3,25,301,2,430.96,329.33,101.63
3015,2,24,334,5,2173.75,1558.51,615.24
3016,1,23,285,4,8028.64,5539.86,2488.78
3017,2,8,351,3,2305.71,1472.95,832.76
3018,1,29,119,4,4516.52,2333.52,2183.0
3019,1,20,21,1,1923.35,967.6,955.75
3020,3,4,15,3,7127.85,4167.98,2959.87
3021,1,26,156,4,3363.24,1690.4,1672.84
3022,3,22,308,2,5721.62,3750.4,1971.22
3023,3,12,175,5,7967.4,4546.47,3420.93
3024,1,19,310,2,2882.64,2010.25,872.39
3025,2,9,332,5,14792.3,10252.24,4540.06
3026,1,7,121,4,7299.16,3756.74,3542.42
3027,5,30,172,2,1127.3,841.07,286.23
3028,5,21,125,2,2153.56,1693.58,459.98
3029,2,30,85,2,1127.3,746.21,381.09
3030,1,21,239,1,1076.78,783.67,293.11
3031,2,24,345,1,434.75,220.56,214.19
3032,5,23,265,5,10035.8,6388.01,3647.79
3033,5,20,217,5,9616.75,5122.94,4493.81
3034,2,6,3,1,719.01,390.39,328.62
3035,2,8,34,3,2305.71,1469.5,836.21
3036,2,22,149,5,14304.05,10596.16,3707.89
3037,1,23,47,2,4014.32,2910.82,1103.5
3038,3,5,254,4,11278.4,6157.21,5121.19
3039,3,11,224,1,1685.6,925.44,760.16
3040,5,3,155,5,5458.0,3399.66,2058.34
3041,1,20,321,3,5770.05,4423.54,1346.51
3042,2,20,262,2,3846.7,2936.79,909.91
3043,4,18,323,4,3274.88,1732.75,1542.13
3044,4,29,39,4,4516.52,3082.71,1433.81
3045,2,18,202,1,818.72,417.38,401.34
3046,3,4,154,5,11879.75,7467.64,4412.11
3047,2,5,227,3,8458.8,6223.13,2235.67
3048,2,6,333,1,719.01,462.07,256.94
3049,5,12,139,1,1593.48,1026.19,567.29
3050,4,17,135,2,4514.12,2537.85,1976.27
3051,2,21,146,5,5383.9,2764.94,2618.96
3052,2,15,240,4,944.84,580.42,364.42
3053,5,18,282,2,1637.44,1006.49,630.95
3054,2,13,156,1,2561.62,1842.15,719.47
3055,5,23,267,4,8028.64,5888.66,2139.98
3056,1,3,291,3,3274.8,2033.07,1241.73
3057,3,11,272,5,8428.0,5321.84,3106.16
3058,1,30,323,2,1127.3,718.72,408.58
3059,3,2,341,1,1675.31,1308.4,366.91
3060,4,22,329,1,2860.81,1438.55,1422.26
3061,1,18,217,4,3274.88,2325.88,949.0
3062,3,17,13,3,6771.18,4379.44,2391.74
3063,3,23,328,2,4014.32,2259.55,1754.77
3064,5,18,253,5,4093.6,2749.34,1344.26
3065,1,4,104,3,7127.85,5654.51,1473.34
3066,3,25,28,3,646.44,495.21,151.23
3067,5,21,287,1,1076.78,556.96,519.82
3068,3,9,27,3,8875.38,6763.98,2111.4
3069,4,17,308,1,2257.06,1282.41,974.65
3070,2,20,124,2,3846.7,2459.2,1387.5
3071,5,17,81,4,9028.24,5665.01,3363.23
3072,1,19,79,3,4323.96,2988.04,1335.92
3073,2,8,365,3,2305.71,1706.78,598.93
3074,4,21,100,4,4307.12,2462.95,1844.17
3075,1,26,363,5,4204.05,3099.32,1104.73
3076,3,18,169,5,4093.6,2751.86,1341.74
3077,1,17,36,2,4514.12,2913.0,1601.12
